date,spy_close,sso_close,sma200,spread,buy_threshold,sell_threshold,spy_20d_volatility,trend_signal,trend_state,signal,position,target_spy_pct,target_sso_pct,target_cash_pct,reason,spy_daily_return,sso_daily_return,strategy_return,strategy_value,spy_benchmark_value,strategy_drawdown,spy_drawdown,spread_cycle,cycle_high_floor,cycle_max_spread,cycle_max_date,in_cycle_high_range,vix_close
2011-06-07,98.5588,2.905373,95.161177,0.035704,96.112789,94.209565,0.134787,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.48%, at or below 15%; target 100% SSO.",-0.00062,-0.001989,-0.001989,1650.287156,1138.582602,-0.109533,-0.111026,9,0.130486,0.160289,2011-02-18,False,18.07
2011-06-08,98.146118,2.881047,95.248632,0.03042,96.201118,94.296146,0.128846,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 12.88%, at or below 15%; target 100% SSO.",-0.004187,-0.008373,-0.008373,1636.469373,1133.815173,-0.116989,-0.114748,9,0.130486,0.160289,2011-02-18,False,18.790001
2011-06-09,98.895103,2.924487,95.345818,0.037225,96.299276,94.39236,0.130487,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.05%, at or below 15%; target 100% SSO.",0.007631,0.015078,0.015078,1661.143879,1142.46769,-0.103675,-0.107992,9,0.130486,0.160289,2011-02-18,False,17.77
2011-06-10,97.51944,2.843975,95.434582,0.021846,96.388928,94.480237,0.134656,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.47%, at or below 15%; target 100% SSO.",-0.01391,-0.02753,-0.02753,1615.412195,1126.575585,-0.128351,-0.120401,9,0.130486,0.160289,2011-02-18,False,18.860001
2011-06-13,97.595848,2.846292,95.526402,0.021664,96.481666,94.571138,0.133936,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 13.39%, at or below 15%; target 100% SSO.",0.000784,0.000815,0.000815,1616.728116,1127.458278,-0.127641,-0.119711,9,0.130486,0.160289,2011-02-18,False,19.610001
2011-06-14,98.833977,2.919274,95.618275,0.033631,96.574458,94.662092,0.143193,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.32%, at or below 15%; target 100% SSO.",0.012686,0.025641,0.025641,1658.183225,1141.761535,-0.105272,-0.108544,9,0.130486,0.160289,2011-02-18,False,18.26
2011-06-15,97.076187,2.816751,95.707195,0.014304,96.664267,94.750123,0.154343,No Action,SSO,Rebalance to 50% SSO / 50% SPY,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.43%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.017785,-0.035119,-0.035119,1599.949003,1121.45499,-0.136695,-0.124399,9,0.130486,0.160289,2011-02-18,False,21.32
2011-06-16,97.290161,2.827179,95.797184,0.015585,96.755156,94.839212,0.149612,No Action,SSO,Rebalance to SSO,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.96%, at or below 15%; target 100% SSO.",0.002204,0.003702,0.002953,1604.673694,1123.926886,-0.134145,-0.122469,9,0.130486,0.160289,2011-02-18,False,22.73
2011-06-17,97.580475,2.845713,95.876766,0.01777,96.835534,94.917999,0.149896,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.99%, at or below 15%; target 100% SSO.",0.002984,0.006556,0.006556,1615.193616,1127.280682,-0.128469,-0.11985,9,0.130486,0.160289,2011-02-18,False,21.85
2011-06-20,98.079689,2.874094,95.955042,0.022142,96.914593,94.995492,0.150911,No Action,SSO,Rebalance to 50% SSO / 50% SPY,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.09%, above 15% through 25%; target 50% SSO / 50% SPY.",0.005116,0.009973,0.009973,1631.302538,1133.047763,-0.119777,-0.115347,9,0.130486,0.160289,2011-02-18,False,19.99
2011-06-21,99.423798,2.950552,96.034693,0.03529,96.99504,95.074346,0.156133,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.61%, above 15% through 25%; target 50% SSO / 50% SPY.",0.013704,0.026602,0.020153,1664.178688,1148.575333,-0.102037,-0.103224,9,0.130486,0.160289,2011-02-18,False,18.860001
2011-06-22,98.824699,2.916465,96.116054,0.028181,97.077215,95.154894,0.157274,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.73%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.006026,-0.011553,-0.008789,1649.551792,1141.65436,-0.10993,-0.108627,9,0.130486,0.160289,2011-02-18,False,18.52
2011-06-23,98.540535,2.901974,96.193096,0.024403,97.155027,95.231165,0.156566,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.66%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.002875,-0.004969,-0.003922,1643.082056,1138.371602,-0.113421,-0.111191,9,0.130486,0.160289,2011-02-18,False,19.290001
2011-06-24,97.396141,2.834148,96.262495,0.011777,97.22512,95.29987,0.159051,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.91%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.011613,-0.023372,-0.017493,1614.339977,1125.151199,-0.12893,-0.121513,9,0.130486,0.160289,2011-02-18,False,21.1
2011-06-27,98.264038,2.879944,96.334126,0.020034,97.297467,95.370785,0.162539,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 16.25%, above 15% through 25%; target 50% SSO / 50% SPY.",0.008911,0.016159,0.012535,1634.57542,1135.177422,-0.118011,-0.113684,9,0.130486,0.160289,2011-02-18,False,20.559999
2011-06-28,99.546669,2.957045,96.407502,0.032561,97.371577,95.443427,0.165423,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 16.54%, above 15% through 25%; target 50% SSO / 50% SPY.",0.013053,0.026771,0.019912,1667.123371,1149.994782,-0.100449,-0.102116,9,0.130486,0.160289,2011-02-18,False,19.17
2011-06-29,100.399231,3.010957,96.485404,0.040564,97.450258,95.52055,0.149689,No Action,SSO,Rebalance to SSO,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.97%, at or below 15%; target 100% SSO.",0.008564,0.018232,0.013398,1689.459805,1159.843849,-0.088396,-0.094426,9,0.130486,0.160289,2011-02-18,False,17.27
2011-06-30,101.359291,3.066028,96.566487,0.049632,97.532152,95.600823,0.15353,No Action,SSO,Rebalance to 50% SSO / 50% SPY,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.35%, above 15% through 25%; target 50% SSO / 50% SPY.",0.009562,0.01829,0.01829,1720.360288,1170.934769,-0.071723,-0.085766,9,0.130486,0.160289,2011-02-18,False,16.52
2011-07-01,102.856972,3.156461,96.655172,0.064164,97.621724,95.688621,0.156523,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.65%, above 15% through 25%; target 50% SSO / 50% SPY.",0.014776,0.029495,0.022136,1758.441529,1188.236452,-0.051175,-0.072257,9,0.130486,0.160289,2011-02-18,False,15.87
2011-07-05,102.772438,3.151244,96.743275,0.062321,97.710708,95.775843,0.150136,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.01%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.000822,-0.001653,-0.001237,1756.265738,1187.259892,-0.052349,-0.07302,9,0.130486,0.160289,2011-02-18,False,16.059999
2011-07-06,102.89537,3.155882,96.825483,0.062689,97.793738,95.857228,0.149837,No Action,SSO,Rebalance to SSO,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.98%, at or below 15%; target 100% SSO.",0.001196,0.001472,0.001334,1758.608417,1188.680047,-0.051085,-0.071911,9,0.130486,0.160289,2011-02-18,False,16.34
2011-07-07,103.962944,3.227184,96.9139,0.072735,97.883039,95.944761,0.150522,No Action,SSO,Rebalance to 50% SSO / 50% SPY,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.05%, above 15% through 25%; target 50% SSO / 50% SPY.",0.010375,0.022593,0.022593,1798.341535,1201.012996,-0.029645,-0.062282,9,0.130486,0.160289,2011-02-18,False,15.95
2011-07-08,103.225632,3.17907,97.000749,0.064174,97.970756,96.030741,0.153461,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.35%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.007092,-0.014909,-0.011001,1778.558693,1192.49533,-0.04032,-0.068932,9,0.130486,0.160289,2011-02-18,False,15.95
2011-07-11,101.359291,3.065448,97.081748,0.044061,98.052566,96.110931,0.159845,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.98%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.01808,-0.035741,-0.02691,1730.69687,1170.934769,-0.066145,-0.085766,9,0.130486,0.160289,2011-02-18,False,18.389999
2011-07-12,100.921471,3.036464,97.151778,0.038802,98.123296,96.18026,0.161371,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 16.14%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.004319,-0.009455,-0.006887,1718.77713,1165.876928,-0.072577,-0.089715,9,0.130486,0.160289,2011-02-18,False,19.870001
2011-07-13,101.259422,3.056173,97.225579,0.04149,98.197835,96.253323,0.156283,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.63%, above 15% through 25%; target 50% SSO / 50% SPY.",0.003349,0.006491,0.00492,1727.23299,1169.781053,-0.068014,-0.086667,9,0.130486,0.160289,2011-02-18,False,19.91
2011-07-14,100.560509,3.016175,97.294372,0.03357,98.267316,96.321428,0.142895,No Action,SSO,Rebalance to SSO,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.29%, at or below 15%; target 100% SSO.",-0.006902,-0.013088,-0.009995,1709.969437,1161.706981,-0.077329,-0.092971,9,0.130486,0.160289,2011-02-18,False,20.799999
2011-07-15,101.144234,3.049217,97.36684,0.038795,98.340508,96.393171,0.143598,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.36%, at or below 15%; target 100% SSO.",0.005805,0.010955,0.010955,1728.702153,1168.450358,-0.067222,-0.087706,9,0.130486,0.160289,2011-02-18,False,19.530001
2011-07-18,100.314713,2.997624,97.436447,0.02954,98.410812,96.462083,0.147986,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.80%, at or below 15%; target 100% SSO.",-0.008201,-0.01692,-0.01692,1699.452332,1158.867465,-0.083004,-0.095188,9,0.130486,0.160289,2011-02-18,False,20.950001
2011-07-19,101.942978,3.094433,97.512379,0.045436,98.487503,96.537255,0.15667,No Action,SSO,Rebalance to 50% SSO / 50% SPY,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.67%, above 15% through 25%; target 50% SSO / 50% SPY.",0.016232,0.032295,0.032295,1754.336921,1177.677705,-0.05339,-0.080501,9,0.130486,0.160289,2011-02-18,False,19.209999
2011-07-20,101.881538,3.091534,97.591259,0.043962,98.567171,96.615346,0.150582,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.06%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.000603,-0.000937,-0.00077,1752.986379,1176.967936,-0.054118,-0.081056,9,0.130486,0.160289,2011-02-18,False,19.09
2011-07-21,103.294777,3.17733,97.668537,0.057605,98.645223,96.691852,0.154323,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.43%, above 15% through 25%; target 50% SSO / 50% SPY.",0.013871,0.027752,0.020812,1789.469027,1193.294117,-0.034433,-0.068309,9,0.130486,0.160289,2011-02-18,False,17.559999
2011-07-22,103.363892,3.181388,97.746199,0.057472,98.723661,96.768737,0.153268,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.33%, above 15% through 25%; target 50% SSO / 50% SPY.",0.000669,0.001277,0.000973,1791.210326,1194.092552,-0.033493,-0.067685,9,0.130486,0.160289,2011-02-18,False,17.52
2011-07-25,102.787834,3.147765,97.821511,0.050769,98.799726,96.843296,0.147308,No Action,SSO,Rebalance to SSO,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.73%, at or below 15%; target 100% SSO.",-0.005573,-0.010569,-0.008071,1776.753756,1187.437753,-0.041294,-0.072881,9,0.130486,0.160289,2011-02-18,False,19.35
2011-07-26,102.403793,3.123998,97.892442,0.046085,98.871367,96.913518,0.14712,No Action,SSO,No Action,SSO,0.0,1.0,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 14.71%, at or below 15%; target 100% SSO.",-0.003736,-0.007551,-0.007551,1763.338359,1183.001191,-0.048533,-0.076345,9,0.130486,0.160289,2011-02-18,False,20.23
2011-07-27,100.30706,2.996464,97.952474,0.024038,98.931998,96.972949,0.16147,No Action,SSO,Rebalance to 50% SSO / 50% SPY,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 16.15%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.020475,-0.040824,-0.040824,1691.352069,1158.779064,-0.087375,-0.095257,9,0.130486,0.160289,2011-02-18,False,22.98
2011-07-28,100.01519,2.977334,98.009683,0.020462,98.98978,97.029586,0.158919,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.89%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.00291,-0.006384,-0.004647,1683.492462,1155.407287,-0.091616,-0.09789,9,0.130486,0.160289,2011-02-18,False,23.74
2011-07-29,99.331635,2.936755,98.06003,0.012968,99.040631,97.07943,0.156273,No Action,SSO,No Action,50% SSO / 50% SPY,0.5,0.5,0.0,"Hold SSO: SPY remains above the upper SMA200 band. Volatility is 15.63%, above 15% through 25%; target 50% SSO / 50% SPY.",-0.006835,-0.013629,-0.010232,1666.266959,1147.510636,-0.100911,-0.104055,9,0.130486,0.160289,2011-02-18,False,25.25
2011-08-01,98.909203,2.90893,98.110007,0.008146,99.091107,97.128907,0.145047,No Action,SSO,Rebalance to SSO,SSO,0.0,1.0,0.0,"No action: SPY is between the bands, so the prior SSO position persists. Volatility is 14.50%, at or below 15%; target 100% SSO.",-0.004253,-0.009475,-0.006864,1654.830029,1142.630567,-0.107082,-0.107865,9,0.130486,0.160289,2011-02-18,False,23.66
2011-08-02,96.382362,2.761106,98.14644,-0.017974,99.127905,97.164976,0.167405,Sell to Cash,Cash,Move to Cash,Cash,0.0,0.0,1.0,Sell SSO: SPY adjusted close is below SMA200 × 0.99.,-0.025547,-0.050817,-0.050817,1570.736384,1113.439706,-0.152457,-0.130657,9,0.130486,0.160289,2011-02-18,False,24.790001
2011-08-03,96.904602,2.79241,98.18329,-0.013023,99.165123,97.201457,0.169517,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.005418,0.011337,0.0,1570.736384,1119.472784,-0.152457,-0.125946,,,,,,23.379999
2011-08-04,92.365456,2.529228,98.203311,-0.059447,99.185344,97.221277,0.223104,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,-0.046841,-0.094249,0.0,1570.736384,1067.035121,-0.152457,-0.166888,,,,,,31.66
2011-08-05,92.227188,2.517632,98.218325,-0.060998,99.200508,97.236142,0.223558,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,-0.001497,-0.004585,0.0,1570.736384,1065.437811,-0.152457,-0.168135,,,,,,32.0
2011-08-08,86.221039,2.19416,98.202324,-0.122006,99.184348,97.220301,0.305835,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,-0.065123,-0.128483,0.0,1570.736384,996.052864,-0.152457,-0.222309,,,,,,48.0
2011-08-09,90.230278,2.398794,98.205538,-0.08121,99.187593,97.223482,0.361755,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.0465,0.093263,0.0,1570.736384,1042.36887,-0.152457,-0.186147,,,,,,35.060001
2011-08-10,86.244102,2.17735,98.187495,-0.121639,99.16937,97.20562,0.385204,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,-0.044178,-0.092315,0.0,1570.736384,996.319303,-0.152457,-0.222101,,,,,,42.990002
2011-08-11,90.115036,2.379085,98.188732,-0.082226,99.170619,97.206844,0.428113,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.044883,0.092652,0.0,1570.736384,1041.037558,-0.152457,-0.187186,,,,,,39.0
2011-08-12,90.72184,2.412708,98.194289,-0.076099,99.176232,97.212346,0.42844,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.006734,0.014133,0.0,1570.736384,1048.04755,-0.152457,-0.181713,,,,,,36.360001
2011-08-15,92.64193,2.513575,98.209371,-0.05669,99.191465,97.227277,0.438166,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.021165,0.041807,0.0,1570.736384,1070.229037,-0.152457,-0.164394,,,,,,31.870001
2011-08-16,91.850838,2.471257,98.220157,-0.064847,99.202359,97.237956,0.432073,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,-0.008539,-0.016836,0.0,1570.736384,1061.090091,-0.152457,-0.17153,,,,,,32.849998
2011-08-17,91.912277,2.474155,98.231099,-0.064326,99.21341,97.248788,0.432262,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.000669,0.001173,0.0,1570.736384,1061.79986,-0.152457,-0.170976,,,,,,31.58
2011-08-18,87.94915,2.259088,98.218667,-0.104558,99.200854,97.236481,0.446741,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,-0.043119,-0.086926,0.0,1570.736384,1016.016555,-0.152457,-0.206722,,,,,,42.669998
2011-08-19,86.512909,2.187205,98.197238,-0.118988,99.17921,97.215265,0.446628,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,-0.01633,-0.031819,0.0,1570.736384,999.42464,-0.152457,-0.219677,,,,,,43.049999
2011-08-22,86.582047,2.187783,98.167411,-0.118016,99.149085,97.185737,0.447749,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.000799,0.000264,0.0,1570.736384,1000.22334,-0.152457,-0.219053,,,,,,42.439999
2011-08-23,89.431488,2.334446,98.15009,-0.088829,99.131591,97.168589,0.470852,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.03291,0.067037,0.0,1570.736384,1033.140994,-0.152457,-0.193352,,,,,,36.27
2011-08-24,90.691093,2.396476,98.139938,-0.0759,99.121337,97.158539,0.473056,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.014085,0.026571,0.0,1570.736384,1047.692357,-0.152457,-0.18199,,,,,,35.900002
2011-08-25,89.308601,2.326332,98.126204,-0.08986,99.107466,97.144942,0.474495,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,-0.015244,-0.02927,0.0,1570.736384,1031.721369,-0.152457,-0.19446,,,,,,39.759998
2011-08-26,90.606628,2.392998,98.117105,-0.076546,99.098277,97.135934,0.479565,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.014534,0.028657,0.0,1570.736384,1046.71659,-0.152457,-0.182752,,,,,,35.59
2011-08-29,93.210289,2.530966,98.122766,-0.050065,99.103994,97.141539,0.493562,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.028736,0.057655,0.0,1570.736384,1076.794905,-0.152457,-0.159268,,,,,,32.279999
2011-08-30,93.45607,2.54024,98.135106,-0.04768,99.116457,97.153755,0.48619,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.002637,0.003664,0.0,1570.736384,1079.634245,-0.152457,-0.157051,,,,,,32.889999
2011-08-31,93.870842,2.56053,98.150164,-0.0436,99.131665,97.168662,0.486029,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,0.004438,0.007987,0.0,1570.736384,1084.425823,-0.152457,-0.15331,,,,,,31.620001
2011-09-01,92.887733,2.514154,98.167383,-0.053782,99.149057,97.185709,0.456946,No Action,Cash,No Action,Cash,0.0,0.0,1.0,Hold Cash: SPY remains below the lower SMA200 band.,-0.010473,-0.018112,0.0,1570.736384,1073.068641,-0.152457,-0.162177,,,,,,31.82
